,persnr,time,workSampleTest,b5cons,b5extra,b5open,b5emos,b5agree,riskAversion,age,experience,bonus,performance
8255,2063,3,71.0,-0.0,-0.7,0.5,1.5,-0.0,1.2,46,19,0,230.96714293190533
8256,2064,0,123.0,0.3,-1.4,1.0,-1.3,1.9,0.8,21,0,0,252.1357401302414
8257,2064,1,123.0,0.3,-1.4,1.0,-1.3,1.9,0.8,22,1,0,133.38947343438863
8258,2064,2,123.0,0.3,-1.4,1.0,-1.3,1.9,0.8,23,2,0,286.6676117547066
8259,2064,3,123.0,0.3,-1.4,1.0,-1.3,1.9,0.8,24,3,1,43.86033689829645
8260,2065,0,107.0,-1.6,-1.9,0.9,-2.0,-0.1,1.5,23,1,0,209.20848519299813
8261,2065,1,107.0,-1.6,-1.9,0.9,-2.0,-0.1,1.5,24,2,0,83.48097703211646
8262,2065,2,107.0,-1.6,-1.9,0.9,-2.0,-0.1,1.5,25,3,1,146.9760198982422
8263,2065,3,107.0,-1.6,-1.9,0.9,-2.0,-0.1,1.5,26,4,1,79.5186638282718
8264,2066,0,103.0,-1.5,-0.2,1.8,-1.8,-1.8,1.9,39,10,0,150.24479252994638
8265,2066,1,103.0,-1.5,-0.2,1.8,-1.8,-1.8,1.9,40,11,0,51.34606597348539
8266,2066,2,103.0,-1.5,-0.2,1.8,-1.8,-1.8,1.9,41,12,0,283.3880419886832
8267,2066,3,103.0,-1.5,-0.2,1.8,-1.8,-1.8,1.9,42,13,0,229.46024730940331
8268,2067,0,86.0,-0.3,1.6,-0.5,-0.4,1.5,0.3,21,0,0,-81.07752811722705
8269,2067,1,86.0,-0.3,1.6,-0.5,-0.4,1.5,0.3,22,1,0,28.486575529172768
8270,2067,2,86.0,-0.3,1.6,-0.5,-0.4,1.5,0.3,23,2,0,102.56151383810067
8271,2067,3,86.0,-0.3,1.6,-0.5,-0.4,1.5,0.3,24,3,0,-64.21047078820007
8272,2068,0,86.0,0.3,0.7,0.9,-2.5,0.1,-0.7,66,39,0,145.16481488289966
8273,2068,1,86.0,0.3,0.7,0.9,-2.5,0.1,-0.7,67,40,1,245.05480717033265
8274,2068,2,86.0,0.3,0.7,0.9,-2.5,0.1,-0.7,68,41,1,311.3283536564514
8275,2068,3,86.0,0.3,0.7,0.9,-2.5,0.1,-0.7,69,42,1,131.2362059801379
8276,2069,0,77.0,-0.8,1.2,0.1,1.0,-0.2,-0.3,51,23,0,144.67739381541554
8277,2069,1,77.0,-0.8,1.2,0.1,1.0,-0.2,-0.3,52,24,0,268.6576407221057
8278,2069,2,77.0,-0.8,1.2,0.1,1.0,-0.2,-0.3,53,25,0,140.5312633976453
8279,2069,3,77.0,-0.8,1.2,0.1,1.0,-0.2,-0.3,54,26,0,83.6014183431525
8280,2070,0,95.0,-0.9,0.6,-0.8,0.2,-0.3,-0.9,51,24,0,-61.382633333197944
8281,2070,1,95.0,-0.9,0.6,-0.8,0.2,-0.3,-0.9,52,25,0,63.603668383279164
8282,2070,2,95.0,-0.9,0.6,-0.8,0.2,-0.3,-0.9,53,26,0,217.36938696085014
8283,2070,3,95.0,-0.9,0.6,-0.8,0.2,-0.3,-0.9,54,27,0,233.14086004378643
8284,2071,0,90.0,-1.1,1.9,-0.1,-1.5,-1.0,-0.7,47,27,0,116.27203450929107
8285,2071,1,90.0,-1.1,1.9,-0.1,-1.5,-1.0,-0.7,48,28,0,23.161362204838678
8286,2071,2,90.0,-1.1,1.9,-0.1,-1.5,-1.0,-0.7,49,29,0,-2.917901372888416
8287,2071,3,90.0,-1.1,1.9,-0.1,-1.5,-1.0,-0.7,50,30,0,112.98775697209166
8288,2072,0,81.0,0.2,-0.7,-1.0,-1.1,1.8,2.5,33,9,0,-24.289497290139636
8289,2072,1,81.0,0.2,-0.7,-1.0,-1.1,1.8,2.5,34,10,0,244.91111484312688
8290,2072,2,81.0,0.2,-0.7,-1.0,-1.1,1.8,2.5,35,11,0,-10.686489638293708
8291,2072,3,81.0,0.2,-0.7,-1.0,-1.1,1.8,2.5,36,12,0,75.84574138514681
8292,2073,0,96.0,2.2,0.4,0.6,-1.0,0.2,1.1,65,45,0,122.12363028967927
8293,2073,1,96.0,2.2,0.4,0.6,-1.0,0.2,1.1,66,46,0,243.92318253638928
8294,2073,2,96.0,2.2,0.4,0.6,-1.0,0.2,1.1,67,47,0,326.42667273737504
8295,2073,3,96.0,2.2,0.4,0.6,-1.0,0.2,1.1,68,48,0,169.4016182839363
8296,2074,0,98.0,1.8,-1.6,-0.4,1.4,1.5,0.2,21,0,0,90.80250867591771
8297,2074,1,98.0,1.8,-1.6,-0.4,1.4,1.5,0.2,22,1,0,-106.18982805830728
8298,2074,2,98.0,1.8,-1.6,-0.4,1.4,1.5,0.2,23,2,0,307.04493175357686
8299,2074,3,98.0,1.8,-1.6,-0.4,1.4,1.5,0.2,24,3,0,-98.80890738782227
8300,2075,0,102.0,1.3,-0.1,0.6,-0.7,0.0,-0.0,59,39,0,167.71052957618437
8301,2075,1,102.0,1.3,-0.1,0.6,-0.7,0.0,-0.0,60,40,0,272.1432135466223
8302,2075,2,102.0,1.3,-0.1,0.6,-0.7,0.0,-0.0,61,41,0,337.9749423186986
8303,2075,3,102.0,1.3,-0.1,0.6,-0.7,0.0,-0.0,62,42,0,103.08824073185568
8304,2076,0,79.0,0.2,-1.1,-0.1,-1.6,-1.1,1.8,39,18,0,68.84785911954341
8305,2076,1,79.0,0.2,-1.1,-0.1,-1.6,-1.1,1.8,40,19,1,131.77566233746964
8306,2076,2,79.0,0.2,-1.1,-0.1,-1.6,-1.1,1.8,41,20,1,188.4976330009179
8307,2076,3,79.0,0.2,-1.1,-0.1,-1.6,-1.1,1.8,42,21,1,113.91847013326014
8308,2077,0,94.0,-1.3,-0.4,-0.1,1.9,-0.8,0.9,24,1,0,112.85916869715298
8309,2077,1,94.0,-1.3,-0.4,-0.1,1.9,-0.8,0.9,25,2,0,-64.88487439746527
8310,2077,2,94.0,-1.3,-0.4,-0.1,1.9,-0.8,0.9,26,3,0,-45.495440380355745
8311,2077,3,94.0,-1.3,-0.4,-0.1,1.9,-0.8,0.9,27,4,0,-74.01809951627473
8312,2078,0,97.0,-0.4,0.2,-1.3,-0.9,-0.0,-0.0,56,31,0,2.1861836519448445
8313,2078,1,97.0,-0.4,0.2,-1.3,-0.9,-0.0,-0.0,57,32,0,179.22680671408108
8314,2078,2,97.0,-0.4,0.2,-1.3,-0.9,-0.0,-0.0,58,33,0,97.15958326360513
8315,2078,3,97.0,-0.4,0.2,-1.3,-0.9,-0.0,-0.0,59,34,0,-57.501297988069865
8316,2079,0,99.0,-0.1,-0.7,1.0,0.0,1.0,0.2,39,13,0,143.45053293935092
8317,2079,1,99.0,-0.1,-0.7,1.0,0.0,1.0,0.2,40,14,0,197.87335993295568
8318,2079,2,99.0,-0.1,-0.7,1.0,0.0,1.0,0.2,41,15,0,80.57841480931603
8319,2079,3,99.0,-0.1,-0.7,1.0,0.0,1.0,0.2,42,16,0,385.9292319277926
8320,2080,0,89.0,1.1,-0.4,0.2,-0.6,-0.1,-1.9,61,33,0,183.93325311391266
8321,2080,1,89.0,1.1,-0.4,0.2,-0.6,-0.1,-1.9,62,34,1,256.70955338566966
8322,2080,2,89.0,1.1,-0.4,0.2,-0.6,-0.1,-1.9,63,35,1,333.8605735248859
8323,2080,3,89.0,1.1,-0.4,0.2,-0.6,-0.1,-1.9,64,36,1,151.74002276033582
8324,2081,0,83.0,0.9,0.2,-0.1,-1.5,0.1,-0.1,24,3,0,170.98063614917086
8325,2081,1,83.0,0.9,0.2,-0.1,-1.5,0.1,-0.1,25,4,0,-26.322331450776197
8326,2081,2,83.0,0.9,0.2,-0.1,-1.5,0.1,-0.1,26,5,0,83.77487968676807
8327,2081,3,83.0,0.9,0.2,-0.1,-1.5,0.1,-0.1,27,6,0,-34.722651565269864
8328,2082,0,131.0,0.1,1.6,0.5,0.6,-0.0,-0.2,54,29,0,293.2314087309089
8329,2082,1,131.0,0.1,1.6,0.5,0.6,-0.0,-0.2,55,30,0,161.88889764644185
8330,2082,2,131.0,0.1,1.6,0.5,0.6,-0.0,-0.2,56,31,1,228.67757989738013
8331,2082,3,131.0,0.1,1.6,0.5,0.6,-0.0,-0.2,57,32,1,311.8844629670093
8332,2083,0,122.0,-0.6,-0.6,1.1,-1.2,0.1,0.3,62,38,0,95.35099947561973
8333,2083,1,122.0,-0.6,-0.6,1.1,-1.2,0.1,0.3,63,39,1,178.0036658467307
8334,2083,2,122.0,-0.6,-0.6,1.1,-1.2,0.1,0.3,64,40,1,-12.507771124641152
8335,2083,3,122.0,-0.6,-0.6,1.1,-1.2,0.1,0.3,65,41,1,186.05291996355544
8336,2084,0,93.0,0.3,2.3,-0.7,1.2,-0.3,1.5,25,1,0,-63.364006688605144
8337,2084,1,93.0,0.3,2.3,-0.7,1.2,-0.3,1.5,26,2,0,221.615713724986
8338,2084,2,93.0,0.3,2.3,-0.7,1.2,-0.3,1.5,27,3,0,148.29492018912435
8339,2084,3,93.0,0.3,2.3,-0.7,1.2,-0.3,1.5,28,4,0,49.81640840892541
8340,2085,0,78.0,-0.1,0.6,0.3,0.7,-0.5,0.2,59,37,0,268.5522384302802
8341,2085,1,78.0,-0.1,0.6,0.3,0.7,-0.5,0.2,60,38,0,174.38634686472503
8342,2085,2,78.0,-0.1,0.6,0.3,0.7,-0.5,0.2,61,39,0,312.1709366638746
8343,2085,3,78.0,-0.1,0.6,0.3,0.7,-0.5,0.2,62,40,0,246.65178542695756
8344,2086,0,86.0,-0.8,1.4,0.8,0.6,0.2,-0.1,21,0,0,44.997734381294535
8345,2086,1,86.0,-0.8,1.4,0.8,0.6,0.2,-0.1,22,1,0,86.33542163169118
8346,2086,2,86.0,-0.8,1.4,0.8,0.6,0.2,-0.1,23,2,0,241.10065116079102
8347,2086,3,86.0,-0.8,1.4,0.8,0.6,0.2,-0.1,24,3,1,235.20403142394383
8348,2087,0,93.0,-0.1,-1.0,0.7,-0.8,-0.4,-0.4,46,18,0,248.88969011106914
8349,2087,1,93.0,-0.1,-1.0,0.7,-0.8,-0.4,-0.4,47,19,0,216.878759437639
8350,2087,2,93.0,-0.1,-1.0,0.7,-0.8,-0.4,-0.4,48,20,0,47.67447408444477
8351,2087,3,93.0,-0.1,-1.0,0.7,-0.8,-0.4,-0.4,49,21,0,194.52615229788927
8352,2088,0,116.0,-0.9,1.1,-0.6,-0.3,-0.8,1.1,52,29,0,38.52192097931354
8353,2088,1,116.0,-0.9,1.1,-0.6,-0.3,-0.8,1.1,53,30,0,140.82435190480365
8354,2088,2,116.0,-0.9,1.1,-0.6,-0.3,-0.8,1.1,54,31,0,-109.21475290312935
8355,2088,3,116.0,-0.9,1.1,-0.6,-0.3,-0.8,1.1,55,32,0,99.24148511748554
8356,2089,0,88.0,1.4,0.3,0.8,-1.6,0.8,1.2,47,19,0,14.100355851795456
8357,2089,1,88.0,1.4,0.3,0.8,-1.6,0.8,1.2,48,20,0,131.11354045972632
8358,2089,2,88.0,1.4,0.3,0.8,-1.6,0.8,1.2,49,21,0,208.45309006559972
8359,2089,3,88.0,1.4,0.3,0.8,-1.6,0.8,1.2,50,22,0,241.7219377201891
8360,2090,0,115.0,-2.5,-0.1,1.2,0.4,0.6,0.1,66,43,0,243.92443439637643
8361,2090,1,115.0,-2.5,-0.1,1.2,0.4,0.6,0.1,67,44,0,26.428795328090033
8362,2090,2,115.0,-2.5,-0.1,1.2,0.4,0.6,0.1,68,45,1,156.10696734192584
8363,2090,3,115.0,-2.5,-0.1,1.2,0.4,0.6,0.1,69,46,1,175.5172406824222
8364,2091,0,115.0,-0.9,-0.2,-0.9,-0.4,0.4,0.5,57,28,0,144.6942151419364
8365,2091,1,115.0,-0.9,-0.2,-0.9,-0.4,0.4,0.5,58,29,0,138.7398952325596
8366,2091,2,115.0,-0.9,-0.2,-0.9,-0.4,0.4,0.5,59,30,1,148.64109380297873
8367,2091,3,115.0,-0.9,-0.2,-0.9,-0.4,0.4,0.5,60,31,1,112.92167549847207
8368,2092,0,119.0,0.4,0.2,-0.2,-0.8,0.1,-0.6,47,25,0,102.24207577954344
8369,2092,1,119.0,0.4,0.2,-0.2,-0.8,0.1,-0.6,48,26,0,275.9530482125684
8370,2092,2,119.0,0.4,0.2,-0.2,-0.8,0.1,-0.6,49,27,0,254.58421279182085
8371,2092,3,119.0,0.4,0.2,-0.2,-0.8,0.1,-0.6,50,28,1,132.87741148212575
8372,2093,0,90.0,0.5,-0.6,-1.7,1.5,0.3,-0.4,20,0,0,56.72196275008551
8373,2093,1,90.0,0.5,-0.6,-1.7,1.5,0.3,-0.4,21,1,1,171.0981256912924
8374,2093,2,90.0,0.5,-0.6,-1.7,1.5,0.3,-0.4,22,2,1,397.20885138952536
8375,2093,3,90.0,0.5,-0.6,-1.7,1.5,0.3,-0.4,23,3,1,155.93551785407627
8376,2094,0,84.0,0.6,-0.1,1.3,0.5,0.1,0.5,47,20,0,169.88572066400997
8377,2094,1,84.0,0.6,-0.1,1.3,0.5,0.1,0.5,48,21,0,159.63091788777152
8378,2094,2,84.0,0.6,-0.1,1.3,0.5,0.1,0.5,49,22,0,203.83510770463636
8379,2094,3,84.0,0.6,-0.1,1.3,0.5,0.1,0.5,50,23,0,140.15255963907015
8380,2095,0,124.0,-0.7,0.4,-0.3,-0.3,0.5,-0.3,42,21,0,14.50815315907738
8381,2095,1,124.0,-0.7,0.4,-0.3,-0.3,0.5,-0.3,43,22,1,223.09054034007295
8382,2095,2,124.0,-0.7,0.4,-0.3,-0.3,0.5,-0.3,44,23,1,49.32863325094266
8383,2095,3,124.0,-0.7,0.4,-0.3,-0.3,0.5,-0.3,45,24,1,306.63504323940356
8384,2096,0,103.0,0.8,2.7,-0.5,-1.1,-2.2,1.9,64,36,0,111.72265309821161
8385,2096,1,103.0,0.8,2.7,-0.5,-1.1,-2.2,1.9,65,37,0,189.49560957059327
8386,2096,2,103.0,0.8,2.7,-0.5,-1.1,-2.2,1.9,66,38,0,157.85450385098596
8387,2096,3,103.0,0.8,2.7,-0.5,-1.1,-2.2,1.9,67,39,0,123.21258426797942
8388,2097,0,102.0,1.7,-0.3,-0.6,-0.2,-0.9,-0.1,28,0,0,169.4516823097014
8389,2097,1,102.0,1.7,-0.3,-0.6,-0.2,-0.9,-0.1,29,1,1,287.3264718784958
8390,2097,2,102.0,1.7,-0.3,-0.6,-0.2,-0.9,-0.1,30,2,1,91.87109400513344
8391,2097,3,102.0,1.7,-0.3,-0.6,-0.2,-0.9,-0.1,31,3,1,93.18065486157928
8392,2098,0,116.0,-1.0,-0.3,-0.5,0.7,1.0,-1.0,37,12,0,366.8768985372118
8393,2098,1,116.0,-1.0,-0.3,-0.5,0.7,1.0,-1.0,38,13,1,183.86252190452572
8394,2098,2,116.0,-1.0,-0.3,-0.5,0.7,1.0,-1.0,39,14,1,150.94264971311358
8395,2098,3,116.0,-1.0,-0.3,-0.5,0.7,1.0,-1.0,40,15,1,109.28781379606409
8396,2099,0,106.0,-0.6,1.6,-0.6,2.5,-0.1,-2.0,38,10,0,-90.76778363410028
8397,2099,1,106.0,-0.6,1.6,-0.6,2.5,-0.1,-2.0,39,11,0,158.26344990049338
8398,2099,2,106.0,-0.6,1.6,-0.6,2.5,-0.1,-2.0,40,12,0,168.22282036066252
8399,2099,3,106.0,-0.6,1.6,-0.6,2.5,-0.1,-2.0,41,13,1,173.77865488544776
8400,2100,0,104.0,-1.3,-0.8,1.5,0.2,-0.3,-0.8,20,0,0,118.3999551000579
8401,2100,1,104.0,-1.3,-0.8,1.5,0.2,-0.3,-0.8,21,1,0,117.34921925632207
8402,2100,2,104.0,-1.3,-0.8,1.5,0.2,-0.3,-0.8,22,2,0,137.66793828907188
8403,2100,3,104.0,-1.3,-0.8,1.5,0.2,-0.3,-0.8,23,3,0,105.82139679887143
8404,2101,0,106.0,0.6,-0.9,0.0,0.5,-1.3,1.2,48,21,0,38.55020681999338
8405,2101,1,106.0,0.6,-0.9,0.0,0.5,-1.3,1.2,49,22,0,240.57780508010495
8406,2101,2,106.0,0.6,-0.9,0.0,0.5,-1.3,1.2,50,23,0,238.58637567380026
8407,2101,3,106.0,0.6,-0.9,0.0,0.5,-1.3,1.2,51,24,0,93.34225845422598
8408,2102,0,99.0,-0.2,0.4,0.3,-0.9,1.0,-0.1,44,23,0,103.44119053984278
8409,2102,1,99.0,-0.2,0.4,0.3,-0.9,1.0,-0.1,45,24,0,89.25438348175254
8410,2102,2,99.0,-0.2,0.4,0.3,-0.9,1.0,-0.1,46,25,1,271.27134241049527
8411,2102,3,99.0,-0.2,0.4,0.3,-0.9,1.0,-0.1,47,26,1,454.48676794097526
8412,2103,0,120.0,-0.8,0.4,1.5,-0.5,0.8,0.1,49,26,0,153.94650389379171
8413,2103,1,120.0,-0.8,0.4,1.5,-0.5,0.8,0.1,50,27,0,152.71855677565554
8414,2103,2,120.0,-0.8,0.4,1.5,-0.5,0.8,0.1,51,28,0,73.03436458395261
8415,2103,3,120.0,-0.8,0.4,1.5,-0.5,0.8,0.1,52,29,0,-27.18628490556779
8416,2104,0,87.0,-0.4,-0.8,-0.5,-1.0,-1.5,0.0,64,38,0,-31.522917049773213
8417,2104,1,87.0,-0.4,-0.8,-0.5,-1.0,-1.5,0.0,65,39,0,8.91868520751217
8418,2104,2,87.0,-0.4,-0.8,-0.5,-1.0,-1.5,0.0,66,40,0,-51.07494282587537
8419,2104,3,87.0,-0.4,-0.8,-0.5,-1.0,-1.5,0.0,67,41,0,-6.274119548813502
8420,2105,0,91.0,-1.2,-0.3,0.7,0.9,-0.3,0.8,47,19,0,19.356532345881917
8421,2105,1,91.0,-1.2,-0.3,0.7,0.9,-0.3,0.8,48,20,0,-80.81092408095832
8422,2105,2,91.0,-1.2,-0.3,0.7,0.9,-0.3,0.8,49,21,0,-74.84933664976636
8423,2105,3,91.0,-1.2,-0.3,0.7,0.9,-0.3,0.8,50,22,0,-70.03681554766439
8424,2106,0,83.0,-0.5,-0.4,0.4,0.2,0.4,0.5,62,41,0,50.054709889411505
8425,2106,1,83.0,-0.5,-0.4,0.4,0.2,0.4,0.5,63,42,0,51.217629979299005
8426,2106,2,83.0,-0.5,-0.4,0.4,0.2,0.4,0.5,64,43,0,5.4593094660542505
8427,2106,3,83.0,-0.5,-0.4,0.4,0.2,0.4,0.5,65,44,0,-185.84801938024574
8428,2107,0,118.0,1.3,0.2,1.5,0.7,-2.0,-1.1,34,5,0,343.1012531510426
8429,2107,1,118.0,1.3,0.2,1.5,0.7,-2.0,-1.1,35,6,0,181.8126492287802
8430,2107,2,118.0,1.3,0.2,1.5,0.7,-2.0,-1.1,36,7,1,360.7497890291522
8431,2107,3,118.0,1.3,0.2,1.5,0.7,-2.0,-1.1,37,8,1,353.00124689148413
8432,2108,0,79.0,-1.5,-0.7,-1.8,0.0,0.4,1.0,56,31,0,21.645667169143408
8433,2108,1,79.0,-1.5,-0.7,-1.8,0.0,0.4,1.0,57,32,0,131.78229573122917
8434,2108,2,79.0,-1.5,-0.7,-1.8,0.0,0.4,1.0,58,33,1,305.2868706204661
8435,2108,3,79.0,-1.5,-0.7,-1.8,0.0,0.4,1.0,59,34,1,249.37568231970383
8436,2109,0,105.0,-0.3,-1.3,-1.4,-1.3,2.9,1.4,29,1,0,49.704649282146654
8437,2109,1,105.0,-0.3,-1.3,-1.4,-1.3,2.9,1.4,30,2,0,-155.56970294842574
8438,2109,2,105.0,-0.3,-1.3,-1.4,-1.3,2.9,1.4,31,3,0,158.77307427398148
8439,2109,3,105.0,-0.3,-1.3,-1.4,-1.3,2.9,1.4,32,4,0,163.21009237874205
8440,2110,0,112.0,-1.3,-0.2,-1.1,-2.0,0.1,-0.1,26,4,0,90.71527178859239
8441,2110,1,112.0,-1.3,-0.2,-1.1,-2.0,0.1,-0.1,27,5,0,-26.36606828685393
8442,2110,2,112.0,-1.3,-0.2,-1.1,-2.0,0.1,-0.1,28,6,0,-155.21606151805554
8443,2110,3,112.0,-1.3,-0.2,-1.1,-2.0,0.1,-0.1,29,7,1,294.01885068100466
8444,2111,0,100.0,-1.6,0.5,0.9,-0.5,-0.4,-0.8,63,34,0,104.83678252039435
8445,2111,1,100.0,-1.6,0.5,0.9,-0.5,-0.4,-0.8,64,35,0,-93.91453889466544
8446,2111,2,100.0,-1.6,0.5,0.9,-0.5,-0.4,-0.8,65,36,1,259.7140077499598
8447,2111,3,100.0,-1.6,0.5,0.9,-0.5,-0.4,-0.8,66,37,1,179.914844467089
8448,2112,0,70.0,1.0,-1.4,-1.0,-0.2,-0.3,0.3,61,35,0,-97.015226184745
8449,2112,1,70.0,1.0,-1.4,-1.0,-0.2,-0.3,0.3,62,36,0,-77.3822691284245
8450,2112,2,70.0,1.0,-1.4,-1.0,-0.2,-0.3,0.3,63,37,0,-71.99243301196941
8451,2112,3,70.0,1.0,-1.4,-1.0,-0.2,-0.3,0.3,64,38,0,115.65357199833869
8452,2113,0,95.0,1.1,0.4,0.2,0.4,-0.0,-0.9,26,0,0,46.754569380378015
8453,2113,1,95.0,1.1,0.4,0.2,0.4,-0.0,-0.9,27,1,0,13.71587368605504
8454,2113,2,95.0,1.1,0.4,0.2,0.4,-0.0,-0.9,28,2,0,91.06993047237016
8455,2113,3,95.0,1.1,0.4,0.2,0.4,-0.0,-0.9,29,3,0,49.017793767281894
8456,2114,0,94.0,0.9,-0.3,0.0,0.2,0.2,1.3,59,34,0,268.851574959308
8457,2114,1,94.0,0.9,-0.3,0.0,0.2,0.2,1.3,60,35,0,180.85452038652025
8458,2114,2,94.0,0.9,-0.3,0.0,0.2,0.2,1.3,61,36,0,43.70001699933843
8459,2114,3,94.0,0.9,-0.3,0.0,0.2,0.2,1.3,62,37,1,229.00100114482572
8460,2115,0,114.0,-1.2,-0.5,0.5,-0.0,1.9,-0.7,53,27,0,12.364868272850373
8461,2115,1,114.0,-1.2,-0.5,0.5,-0.0,1.9,-0.7,54,28,0,296.50369027727857
8462,2115,2,114.0,-1.2,-0.5,0.5,-0.0,1.9,-0.7,55,29,0,130.27668233215354
8463,2115,3,114.0,-1.2,-0.5,0.5,-0.0,1.9,-0.7,56,30,0,222.92241409090792
8464,2116,0,117.0,1.1,-0.7,-1.0,0.8,0.7,-0.2,38,11,0,338.49715518905776
8465,2116,1,117.0,1.1,-0.7,-1.0,0.8,0.7,-0.2,39,12,0,278.0461024813723
8466,2116,2,117.0,1.1,-0.7,-1.0,0.8,0.7,-0.2,40,13,0,173.77617697866324
8467,2116,3,117.0,1.1,-0.7,-1.0,0.8,0.7,-0.2,41,14,1,268.7167588802417
8468,2117,0,96.0,0.3,0.2,3.0,-0.6,-0.5,2.3,50,22,0,-134.43437559887485
8469,2117,1,96.0,0.3,0.2,3.0,-0.6,-0.5,2.3,51,23,0,80.00195862699243
8470,2117,2,96.0,0.3,0.2,3.0,-0.6,-0.5,2.3,52,24,0,208.6189527154855
8471,2117,3,96.0,0.3,0.2,3.0,-0.6,-0.5,2.3,53,25,0,69.6661946700621
8472,2118,0,91.0,-2.8,-1.1,-0.8,-0.4,0.1,0.1,56,29,0,62.222030003468376
8473,2118,1,91.0,-2.8,-1.1,-0.8,-0.4,0.1,0.1,57,30,0,194.72095613262871
8474,2118,2,91.0,-2.8,-1.1,-0.8,-0.4,0.1,0.1,58,31,0,128.84752151909305
8475,2118,3,91.0,-2.8,-1.1,-0.8,-0.4,0.1,0.1,59,32,0,52.97062657001086
8476,2119,0,105.0,-1.0,-0.9,-0.0,1.3,0.1,-1.1,66,42,0,97.49830491197342
8477,2119,1,105.0,-1.0,-0.9,-0.0,1.3,0.1,-1.1,67,43,0,294.43247126419607
8478,2119,2,105.0,-1.0,-0.9,-0.0,1.3,0.1,-1.1,68,44,1,410.1748413134282
8479,2119,3,105.0,-1.0,-0.9,-0.0,1.3,0.1,-1.1,69,45,1,275.084741067123
8480,2120,0,73.0,1.4,0.5,-0.7,-1.3,0.6,1.4,40,16,0,41.97511749200782
8481,2120,1,73.0,1.4,0.5,-0.7,-1.3,0.6,1.4,41,17,0,164.32455129461437
8482,2120,2,73.0,1.4,0.5,-0.7,-1.3,0.6,1.4,42,18,0,-45.570188036703854
8483,2120,3,73.0,1.4,0.5,-0.7,-1.3,0.6,1.4,43,19,0,171.65429428344177
8484,2121,0,97.0,-0.9,-0.0,-1.0,-0.1,-1.6,-0.1,35,12,0,49.084147695339325
8485,2121,1,97.0,-0.9,-0.0,-1.0,-0.1,-1.6,-0.1,36,13,0,233.79172439223717
8486,2121,2,97.0,-0.9,-0.0,-1.0,-0.1,-1.6,-0.1,37,14,0,145.0171976715835
8487,2121,3,97.0,-0.9,-0.0,-1.0,-0.1,-1.6,-0.1,38,15,0,208.8935204666888
8488,2122,0,87.0,0.5,0.4,0.3,-0.5,-0.3,-0.3,57,34,0,86.95401520182321
8489,2122,1,87.0,0.5,0.4,0.3,-0.5,-0.3,-0.3,58,35,0,310.8631640654534
8490,2122,2,87.0,0.5,0.4,0.3,-0.5,-0.3,-0.3,59,36,0,256.51044665072084
8491,2122,3,87.0,0.5,0.4,0.3,-0.5,-0.3,-0.3,60,37,0,53.871760160635134
8492,2123,0,92.0,-1.9,0.7,0.1,-1.5,-0.4,-1.0,51,27,0,144.4921382900406
8493,2123,1,92.0,-1.9,0.7,0.1,-1.5,-0.4,-1.0,52,28,0,-23.788928091652195
8494,2123,2,92.0,-1.9,0.7,0.1,-1.5,-0.4,-1.0,53,29,0,99.64782128616979
8495,2123,3,92.0,-1.9,0.7,0.1,-1.5,-0.4,-1.0,54,30,0,33.451873052908695
8496,2124,0,101.0,-0.4,0.4,0.6,0.0,-1.6,0.5,50,27,0,68.54871489995348
8497,2124,1,101.0,-0.4,0.4,0.6,0.0,-1.6,0.5,51,28,0,349.45473174777044
8498,2124,2,101.0,-0.4,0.4,0.6,0.0,-1.6,0.5,52,29,0,187.2288074390803
8499,2124,3,101.0,-0.4,0.4,0.6,0.0,-1.6,0.5,53,30,1,131.83520268885687
8500,2125,0,112.0,0.3,-0.7,0.3,0.4,0.3,-0.5,58,31,0,298.1915852153733
8501,2125,1,112.0,0.3,-0.7,0.3,0.4,0.3,-0.5,59,32,0,363.7532161501727
8502,2125,2,112.0,0.3,-0.7,0.3,0.4,0.3,-0.5,60,33,0,100.63542836266102
8503,2125,3,112.0,0.3,-0.7,0.3,0.4,0.3,-0.5,61,34,1,215.9175819766936
8504,2126,0,100.0,0.0,-0.0,-0.0,-1.1,-0.3,-0.3,59,36,0,143.5356633736722
8505,2126,1,100.0,0.0,-0.0,-0.0,-1.1,-0.3,-0.3,60,37,0,122.83364224446572
8506,2126,2,100.0,0.0,-0.0,-0.0,-1.1,-0.3,-0.3,61,38,0,216.80686896610308
8507,2126,3,100.0,0.0,-0.0,-0.0,-1.1,-0.3,-0.3,62,39,0,269.3883628694583
8508,2127,0,92.0,-0.9,-0.2,2.4,0.1,0.5,0.5,32,6,0,40.738633730715314
8509,2127,1,92.0,-0.9,-0.2,2.4,0.1,0.5,0.5,33,7,0,11.422629981406317
8510,2127,2,92.0,-0.9,-0.2,2.4,0.1,0.5,0.5,34,8,0,-65.72650685182455
8511,2127,3,92.0,-0.9,-0.2,2.4,0.1,0.5,0.5,35,9,0,-2.0503406038684844
8512,2128,0,120.0,0.2,2.1,1.1,0.3,-1.6,-0.7,31,6,0,279.84535227182437
8513,2128,1,120.0,0.2,2.1,1.1,0.3,-1.6,-0.7,32,7,1,203.10456963592813
8514,2128,2,120.0,0.2,2.1,1.1,0.3,-1.6,-0.7,33,8,1,288.2073039782732
8515,2128,3,120.0,0.2,2.1,1.1,0.3,-1.6,-0.7,34,9,1,117.90784332731627
